ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_SYT1_Presynaptic_Marker_5,Neighbors_FirstClosestDistance_SYT1_Presynaptic_Marker_5,Neighbors_FirstClosestObjectNumber_SYT1_Presynaptic_Marker_5,Neighbors_NumberOfNeighbors_SYT1_Presynaptic_Marker_5,Neighbors_PercentTouching_SYT1_Presynaptic_Marker_5,Neighbors_SecondClosestDistance_SYT1_Presynaptic_Marker_5,Neighbors_SecondClosestObjectNumber_SYT1_Presynaptic_Marker_5,Number_Object_Number
1,399,5,6,486,501,483,499,484.2,499.4,5.0,2.220446049250313e-16,2.8000000000000003,-0.7199999999999995,-1.1102230246251565e-16,0.6,-0.43999999999999995,0.7919999999999999,1.2000000000000002,0.12000000000000005,0.5840000000000001,-0.014399999999999928,0.43153209248335733,5,0.816496580927726,2.5231325220201604,1,0.8333333333333334,2.3173247538676778,0.16000000000000003,0.0063999999999999994,0.0011519999999999998,0.0001279999999999998,4.915199999999988e-08,1.0239999999999985e-05,3.639594695233322e-23,0.5999999999999999,0.19999999999999998,0.5599999999999999,-0.12,-0.12,0.23999999999999994,3.098386676965933,2.23606797749979,1.0,1.0,1.0,1.0,1.7888543819998317,nan,nan,0.11200000000000002,-0.01287975155039878,nan,0.024,-0.00787095928079926,0.006336,0.04800000000000001,0.002146625258399799,0.004672000000000001,-5.1519006201594894e-05,0.0042932505167995955,0.0013440000000000001,4.007033815679616e-05,0.00029952,71.56505117707799,5.207106781186548,1.0,5.0,6.0,10.0,18.0,2.0,3.0,5.0,9.0,2.0,3.0,5.0,9.0,1.2732395447351625,0.2546479089470325,0.45836623610465826,0.4106074153992472,0.2546479089470324,0.2546479089470325,0.7843155595568594,0.7122133733869691,0.31179554174269286,0.25464790894703215,0.2546479089470322,0.25464790894703243,0.9472902212829595,0.28099101560345735,0.3802990683681391,0.7246905470457329,0.2546479089470314,0.254647908947032,0.2546479089470322,0.25464790894703243,0.5561510331403162,0.668614474208069,0.2509363290245699,0.6988222796503926,0.6577467607860875,0.254647908947038,0.25464790894703154,0.25464790894703154,0.25464790894703193,0.25464790894703243,484.2,499.4,0,148.41506915912368,26.163459771577113,908,0.0,0.0,27.232233313667145,1036,399
1,400,8,9,730,501,727,498,727.875,498.875,8.0,0.0,4.875,0.84375,0.0,-1.125,-0.65625,-1.318359375,4.875,-0.65625,2.587890625,-0.2548828125,0.5468022991227088,8,0.6123724356957945,3.1915382432114616,1,0.8888888888888888,1.8288145488861385,0.15234375,0.0012359619140625,0.000482797622680664,2.1457672119140612e-06,-6.906475391588169e-11,-7.543712854385372e-08,0.0,0.75,0.46875,0.609375,0.140625,0.140625,0.609375,3.4641016151377544,2.8284271247461903,1.4142135623730951,1.051776695296637,1.0,2.0,2.7386127875258306,nan,nan,0.076171875,0.004661104270516792,nan,-0.017578125,-0.003625303321513061,-0.002574920654296875,0.076171875,-0.003625303321513061,0.005054473876953125,-0.00017600523938149346,0.004661104270516792,-0.002574920654296875,-0.00017600523938149346,-0.0003554597496986389,45.0,7.414213562373095,1.0,8.0,7.0,11.0,19.0,7.0,5.0,7.0,11.0,11.0,7.0,9.0,13.0,1.2732395447351623,0.1591549430918953,0.31830988618379025,0.15915494309189526,0.15915494309189515,0.15915494309189523,0.31830988618378975,0.15915494309189512,0.31830988618379036,0.15915494309189507,0.15915494309189512,0.1591549430918952,0.31830988618378997,0.15915494309189485,0.7957747154594753,0.15915494309189518,0.15915494309189512,0.15915494309189496,0.15915494309189493,0.15915494309189518,0.8753521870054236,0.15915494309189498,0.3183098861837884,0.1591549430918949,0.5172535650486593,0.15915494309189315,0.1591549430918947,0.15915494309189462,0.1591549430918949,0.15915494309189512,727.875,498.875,0,48.0117952242046,4.508347292800323,1015,4.0,100.0,5.843680085252389,1024,400
1,401,1,1,944,503,943,502,943.0,502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,943.0,502.0,0,59.81300063144894,8.72213021890612,987,0.0,0.0,11.05759504427905,1025,401
1,402,6,9,589,509,586,506,586.8333333333334,506.6666666666667,6.0,-4.440892098500626e-16,2.833333333333333,0.44444444444444353,3.3306690738754696e-16,-0.3333333333333332,-1.1111111111111107,-0.8611111111111106,3.333333333333334,0.4444444444444443,1.0555555555555554,0.3950617283950613,0.5456645211561616,7,0.487950036474267,2.763953195770684,1,0.6666666666666666,1.8326278532479736,0.1712962962962963,0.0005358367626886152,0.0031753289640806784,0.00012701315856322707,-8.066171224103733e-08,-2.940119411185814e-06,-4.235164736271502e-22,0.5833333333333335,0.44444444444444436,0.47222222222222215,0.05555555555555553,0.05555555555555553,0.5555555555555557,3.0550504633038935,2.23606797749979,1.0,1.0,1.0,1.7888543819998317,2.6666666666666665,nan,nan,0.07870370370370369,0.005040102351405706,nan,-0.009259259259259255,-0.012600255878514287,-0.00398662551440329,0.09259259259259262,0.005040102351405715,0.004886831275720164,0.0007466818298378831,0.01764035822992002,0.0010288065843621409,-0.000991686805253439,-0.000239737336788091,-26.56505117707795,6.414213562373095,0.8571428571428571,6.0,5.0,7.0,11.0,4.0,3.0,3.0,3.0,6.0,5.0,5.0,5.0,1.2223099629457561,0.18221121111479732,0.44003158666047226,0.08148733086305038,0.007288448444591964,0.4737491488984731,0.6277783969689404,0.022816452641654158,0.09897058186486107,0.09766520915753131,0.7234409804660571,0.2931058399940645,0.483839175732448,0.2714044086595572,0.27425623352465983,0.5171942999783093,0.25871776753583725,0.5707410967438372,0.20142117682623117,0.2530346760317163,0.6937818311707172,0.08879049686571099,0.08900771417791081,0.4911771953352539,0.36477968239004555,0.13122341868134968,0.5514831412371353,0.11749976640451086,0.07099106037955055,0.42349067034371146,586.8333333333334,506.6666666666667,0,5.318187003760503,28.013033300987253,988,0.0,0.0,34.0712621872081,989,402
1,403,1,1,595,508,594,507,594.0,507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,594.0,507.0,0,8.2716462295996,21.698394237823223,988,0.0,0.0,27.403469002640605,989,403
1,404,32,48,299,515,293,507,295.34375,510.5625,32.0,0.0,67.21875,0.380859375,0.0,-36.1875,-3.05859375,-131.95513916015625,117.875,6.7109375,190.4224853515625,4.4247283935546875,0.9276229873542391,34,0.8038405354979313,6.383076486422923,1,0.6666666666666666,1.0780241689052945,0.180755615234375,0.007442661561071873,1.1823358931906112e-05,4.284477313376555e-06,2.98945773407742e-11,3.5249597657091564e-07,6.017501565757742e-12,4.2724236293375295,1.5117560581624705,2.1005859375,1.130859375,1.130859375,3.68359375,8.267936748028523,7.615773105863909,2.8284271247461903,1.408950235429066,1.2071067811865475,4.242640687119285,4.918139580227418,nan,nan,0.065643310546875,6.574908367699468e-05,nan,-0.03533935546875,-0.0005280157181444804,-0.004026951268315315,0.1151123046875,0.001158532571867455,0.005811233073472977,2.3870509735040117e-05,-0.0011409994828869231,-0.00833243876695633,-0.00013083287276479983,-0.0006972164935632463,-27.505650311056222,19.31370849898476,0.9411764705882353,32.0,75.0,243.0,885.0,114.0,231.0,693.0,2403.0,524.0,977.0,2723.0,8861.0,0.7024769901987103,0.031045390212314,0.1392842308152617,0.1339575726410226,0.010384889836842472,0.011176668603630684,0.019002796108228987,0.037177819252444615,0.058667444028281106,0.004690831491624113,0.016970951242196674,0.01600253495502244,0.06928567796641923,0.02751184354103631,0.054282462042152826,0.038456318073938074,0.0068860588972441536,0.009532003938771617,0.008364378210872863,0.014173054019264627,0.047732075983187,0.044997207725064596,0.03151209599635457,0.04569070638624801,0.029835213130421322,0.008172749714081126,0.014823098382586816,0.010897154944017324,0.00805516959503794,0.010765293565579294,295.34375,510.5625,0,43.930523348125035,11.987175764645315,1096,0.0,0.0,16.974289815981816,1039,404
1,405,10,12,452,513,449,509,450.0,510.8,10.0,0.0,6.0,0.0,-6.661338147750939e-16,0.0,1.1999999999999997,0.0,9.600000000000001,0.0,4.24,0.0,0.6202357696493015,10,0.6123724356957946,3.5682482323055424,1,0.8333333333333334,1.612290114395414,0.15600000000000003,0.0012960000000000014,0.0003317760000000001,9.216000000000042e-06,5.096079360000035e-10,3.3177600000000166e-07,0.0,0.9600000000000002,0.6,0.6,-0.0,-0.0,0.9600000000000002,3.9191835884530852,3.1622776601683795,2.0,1.1414213562373097,1.0,2.0,3.0983866769659336,nan,nan,0.06,0.0,nan,0.0,0.003794733192202054,0.0,0.09600000000000002,0.0,0.00424,0.0,-0.006830519745963705,0.0,0.0007741255712092191,0.0,0.0,8.82842712474619,1.0,10.0,10.0,16.0,28.0,18.0,18.0,30.0,54.0,42.0,42.0,70.0,126.0,1.0313240312355005,0.2062648062470903,0.04125296124943029,0.04125296124941604,0.20626480624709867,0.008250592249882753,0.08085580404885903,0.12045864684829866,0.17656267414752458,0.166661963447661,0.13035935754817082,0.17788276890749724,0.19966433244718138,0.08481608832880856,0.20507672096312354,0.1068616708204913,0.12785117750420263,0.20798092943509175,0.3331259126813224,0.049886380979693216,0.3691644996288166,0.10730522265984486,0.18809502197070152,0.3359878781209475,0.11092228230221332,0.25257161827563757,0.040319390235161574,0.1599886204169913,0.004377962261978428,0.22839804303086053,450.0,510.8,0,16.347996596686585,6.0899620153363685,1059,1.0,100.0,20.220465349118726,1110,405
1,406,8,9,768,517,765,514,766.125,514.875,8.0,0.0,4.875,-0.84375,0.0,1.125,-0.65625,1.318359375,4.875,0.65625,2.587890625,0.2548828125,0.5468022991227088,8,0.6123724356957945,3.1915382432114616,1,0.8888888888888888,1.8288145488861385,0.15234375,0.0012359619140625,0.000482797622680664,2.1457672119140612e-06,-6.906475391588169e-11,-7.543712854385372e-08,0.0,0.75,0.46875,0.609375,-0.140625,-0.140625,0.609375,3.4641016151377544,2.8284271247461903,1.4142135623730951,1.051776695296637,1.0,2.0,2.7386127875258306,nan,nan,0.076171875,-0.004661104270516792,nan,0.017578125,-0.003625303321513061,0.002574920654296875,0.076171875,0.003625303321513061,0.005054473876953125,0.00017600523938149346,0.004661104270516792,0.002574920654296875,-0.00017600523938149346,0.0003554597496986389,-45.0,7.414213562373095,1.0,8.0,9.0,15.0,27.0,7.0,9.0,15.0,27.0,11.0,15.0,25.0,45.0,1.2732395447351623,0.1591549430918953,0.31830988618379025,0.15915494309189526,0.15915494309189512,0.15915494309189526,0.31830988618378975,0.15915494309189512,0.31830988618379036,0.1591549430918951,0.1591549430918951,0.1591549430918952,0.31830988618378997,0.15915494309189485,0.7957747154594753,0.15915494309189518,0.15915494309189512,0.15915494309189498,0.15915494309189493,0.15915494309189518,0.8753521870054236,0.15915494309189498,0.3183098861837884,0.1591549430918949,0.5172535650486593,0.15915494309189315,0.15915494309189468,0.15915494309189462,0.1591549430918949,0.15915494309189512,766.125,514.875,0,166.1919731938603,4.368030781321821,1105,6.0,100.0,4.376785350002876,1050,406
1,407,4,4,858,516,856,514,856.5,514.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.3183098861837907,4,0.0,2.256758334191025,1,1.0,3.141592653589793,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,-0.0,-0.0,0.25,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,2.0,nan,nan,0.0625,0.0,nan,0.0,0.0,0.0,0.0625,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,45.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.5464790894703246,0.0,2.5464790894703238,0.0,0.0,0.0,2.54647908947032,0.0,2.5464790894703238,0.0,0.0,0.0,2.5464790894703193,0.0,2.5464790894703193,0.0,0.0,0.0,0.0,0.0,2.5464790894703158,0.0,2.5464790894703144,0.0,2.5464790894703224,0.0,0.0,0.0,0.0,0.0,856.5,514.5,0,40.63850210678425,24.365303199426823,1199,0.0,0.0,24.579788632217134,1189,407
1,408,92,144,296,522,284,510,289.32608695652175,515.3586956521739,92.0,-5.329070518200751e-15,640.2173913043478,150.51039697542495,-2.930988785010413e-14,16.23913043478259,-8.74291115311922,1034.5899872606228,767.1630434782608,-66.67155009451805,3303.950640050957,-2174.6011094246396,1.182263906446069,106,0.41273477131432923,10.823032759612019,1,0.6388888888888888,0.8458348381843431,0.16627840675597927,0.00023967343334825125,1.870636019383815e-05,1.5342179385829066e-06,-1.9744459001894405e-12,-1.4400351210038513e-08,-7.978437743086046e-12,8.360950646342078,6.936662775208016,6.958884688090737,-0.1765122873345934,-0.1765122873345934,8.338728733459357,11.566123392972827,11.661903789690601,4.47213595499958,1.9981088010942667,2.0,10.119288512538814,10.53501800678709,nan,nan,0.075640050957508,0.0018539453706774842,nan,0.001918611818854276,-0.00010769275733965725,0.0013286322471395768,0.09063835579847127,-0.0008212416825517096,0.004242971048803831,-0.00029115363029836303,-0.0005762231959136132,-0.0010490078264220359,-0.00010822705733146647,-3.1798144050189757e-06,7.175469135761048,36.970562748477136,0.8679245283018868,92.0,490.0,3250.0,24280.0,493.0,2642.0,17580.0,132386.0,3409.0,18264.0,119442.0,882468.0,0.8390163975756445,0.008184456106410028,0.10646456807413858,0.027687789258094685,0.017539966402534198,0.01076566734505639,0.03614796933286018,0.007095525646337699,0.0642810469753034,0.019559702135006983,0.01608202719503305,0.036830374146891505,0.011477227616137816,0.017141303252671703,0.01618296764924049,0.0022737106163398992,0.006711858338886842,0.016177631457235084,0.0076864977401353285,0.0176351184103536,0.027750224675293002,0.008638032953073537,0.008439647843117013,0.0007518994612700923,0.0072937267125996064,0.004996375590509165,0.01308190911188295,0.014276121470138152,0.02461240112844963,0.01752333523566212,289.32608695652175,515.3586956521739,0,25.89566510003864,4.385055450813704,1096,2.0,76.74418604651163,11.124338086691855,1079,408
