ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_FirstClosestDistance_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_FirstClosestObjectNumber_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_NumberOfNeighbors_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_PercentTouching_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_SecondClosestDistance_HOMER1_Postsynaptic_Marker_Expanded,Neighbors_SecondClosestObjectNumber_HOMER1_Postsynaptic_Marker_Expanded,Number_Object_Number
1,202,31,48,913,377,905,371,908.4516129032259,373.80645161290323,31.0,-8.881784197001252e-16,111.67741935483869,27.839750260145664,-5.329070518200751e-15,22.709677419354836,-19.67325702393342,205.9846933637676,60.83870967741936,-31.209157127991684,201.6848712698466,-221.77931849952535,1.0165120935111935,35,0.7526479141523098,6.282549314314218,1,0.6458333333333334,0.9837561268413854,0.17951730388372328,0.005032362226337626,0.0006118908659770886,2.4232398485370113e-05,-6.971299873404628e-11,-9.493719505741498e-07,2.9499207579256926e-09,3.8820749503787777,1.6829614700166435,3.6024973985431834,-0.732570239334027,-0.732570239334027,1.9625390218522374,7.881192752753891,7.615773105863909,2.8284271247461903,1.4181932270599238,1.0,4.608176875690327,5.1891601941225804,nan,nan,0.11620959350139302,0.005203087152781943,nan,0.023631298043033128,-0.003676817138016579,0.00691432625167895,0.06330771038233024,-0.005832809669067659,0.0067699933291882316,-0.0013370729912523768,-0.0012053799122726556,0.003232322368249423,-0.0010427139792766008,0.0007987442375562317,69.11118297715075,19.899494936611667,0.8857142857142857,31.0,107.0,481.0,2459.0,87.0,323.0,1487.0,7715.0,305.0,1149.0,5269.0,27189.0,0.6805245842550006,0.055445842928256814,0.149124964514166,0.09909495060847272,0.035360776638102255,0.029400135950384404,0.013338501114429956,0.03737527095353804,0.06056952699264537,0.035271923072435304,0.01025934403762725,0.031674171454934466,0.06354937540873909,0.03475343843578517,0.03670346169653645,0.03654246252999774,0.01998780534955308,0.013387742915837032,0.011254040423255913,0.023084624103317176,0.05476643903079667,0.04745254450143391,0.0405733274592773,0.04186422062618213,0.031034645550405075,0.029130485581419372,0.014426888302929005,0.0100248428726615,0.013972300468721286,0.005144200533469015,908.4516129032259,373.80645161290323,0,92.62027912854832,0.5711586530322688,279,3.0,0.0,4.764989493160169,275,202
1,203,16,24,379,381,375,375,376.75,377.5,16.0,0.0,15.0,-4.5,0.0,0.0,0.0,0.0,28.0,6.0,13.25,5.25,0.7752947120616271,16,0.6813851438692469,4.51351666838205,1,0.6666666666666666,1.2898320915163308,0.16796875,0.0025787353515625,0.00048279762268066406,2.1457672119140625e-06,-6.906475391588174e-11,-1.0896474123001099e-07,0.0,1.75,0.9375,0.9375,-0.0,-0.0,1.75,5.291502622129181,5.0,2.0,1.2285533905932737,1.0,3.0,3.872983346207417,nan,nan,0.05859375,-0.00439453125,nan,0.0,0.0,0.0,0.109375,0.005859375,0.00323486328125,0.0003204345703125,0.0,0.0,0.0,0.0,0.0,12.485281374238571,1.0,16.0,28.0,64.0,160.0,40.0,70.0,160.0,400.0,128.0,230.0,520.0,1280.0,0.8148733086305041,0.08148733086305042,0.09778479703566044,0.09778479703566047,0.0032594932345220533,0.042373412048786224,0.016949364819514486,0.06649366198424912,0.10039239162327811,0.04367720934259499,0.0254240472292717,0.013168352667468948,0.09934935378823083,0.11343036456136617,0.12104454075720963,0.07838429330378548,0.027614426682870636,0.029220704948842997,0.016328757307661475,0.003791442530396014,0.13522985531384954,0.17180710611327904,0.08830149703941266,0.15438420211665332,0.09491018476227084,0.016588682336155236,0.00546989901455369,0.005709797716614562,0.007127911957144503,0.01063877730991286,376.75,377.5,0,1.610744520112227,64.27700429852347,224,0.0,0.0,72.43373799706016,211,203
1,204,28,36,828,382,822,376,824.1071428571429,378.10714285714283,28.0,-2.6645352591003757e-15,64.67857142857143,24.176020408163257,-2.220446049250313e-15,-10.321428571428571,-18.752551020408166,-44.43836552478134,64.67857142857143,-18.75255102040817,109.02209365889215,-38.10282824864641,0.8282348101377135,28,0.5246313898711126,5.970821321441846,1,0.7777777777777778,1.2073870691739297,0.1649963556851312,0.0006932781116924071,0.0007518230670930561,3.4181744631976e-06,-1.732802880135451e-10,-9.00011315473858e-08,-1.9387045606711586e-25,2.678571428571429,1.941326530612245,2.309948979591837,0.36862244897959184,0.36862244897959184,2.309948979591837,6.546536707079771,5.830951894845301,2.8284271247461903,1.4061296747004015,1.0,4.949747468305833,5.573259772323189,nan,nan,0.0824981778425656,0.005827600008311064,nan,-0.013165087463556852,-0.004520279377555624,-0.0020243424528417157,0.0824981778425656,-0.004520279377555625,0.004966385461866443,-0.00032802285439050515,0.005827600008311064,-0.0020243424528417157,-0.000328022854390505,-0.00016495653927999087,45.0,17.071067811865476,1.0,28.0,59.0,189.0,695.0,59.0,114.0,336.0,1164.0,189.0,336.0,894.0,2826.0,0.9153763590847551,0.0500963124036531,0.047544202740097116,0.05544964176218985,0.03164228605377791,0.09736554104219675,0.008065884143985205,0.02726545187853978,0.04788627988755244,0.034989884907602756,0.07687272704222868,0.04578303525299921,0.05622236373812006,0.028113397897904634,0.0516097688114099,0.04266030211414022,0.031768018416958387,0.061729085607905194,0.01475164872186329,0.03382054732156605,0.0726807975992876,0.03705010428339434,0.04130884758280484,0.0667937757514158,0.04805324868025906,0.06717212042724018,0.043624750302612286,0.02764041794009488,0.06218348549976596,0.061047150086418624,824.1071428571429,378.10714285714283,0,0.6359767180756091,6.062434982235482,281,0.0,0.7633587786259542,7.961162103664035,276,204
1,205,20,30,964,380,958,375,960.65,376.75,20.0,8.881784197001252e-16,38.550000000000004,-1.6649999999999991,0.0,10.25,-12.575,38.279375,31.75,-5.324999999999997,55.94562500000001,-55.626374999999996,0.9497360222754931,24,0.685601336651865,5.046265044040321,1,0.6666666666666666,1.0529241563398621,0.17575000000000002,0.0029155625,0.0006925933124999999,2.4550812499999986e-05,3.1830620608945272e-09,1.3220212343749992e-06,3.4202920781250205e-10,2.2974594892211826,1.2175405107788184,1.9275000000000007,-0.5125,-0.5125,1.5875000000000004,6.062949103162497,5.656854249492381,2.23606797749979,1.2239354332309538,1.0,3.5777087639996634,4.413688726276593,nan,nan,0.09637500000000002,-0.000930763295634287,nan,0.025625,-0.007029638704264964,0.0047849218750000005,0.079375,-0.0029767654950465933,0.006993203125000001,-0.0015548044480236856,0.0039829960849215,0.005266796875,-0.0007648225947102992,0.0009049559082031249,54.1755302397392,15.449747468305834,0.8333333333333334,20.0,53.0,179.0,677.0,35.0,103.0,355.0,1339.0,93.0,277.0,945.0,3481.0,0.7443554261528644,0.07288889030755871,0.11391350246387962,0.11961312198477872,0.027307084135583137,0.014256811339921314,0.05136075621875695,0.07741529616590168,0.04991690201222805,0.018119368256834828,0.03209035506609048,0.07524116519065095,0.1266026556452605,0.059890361792900075,0.03446341825565289,0.048413820837935675,0.017061406564563408,0.00935001857383852,0.04142355743301431,0.07815959314223932,0.10581524726457586,0.07205946230464715,0.06549708409309472,0.05127157301522961,0.06020170753525358,0.019271744043029896,0.002908752184722857,0.06274386888139656,0.11165099651603987,0.06705938865229134,960.65,376.75,0,24.059457782130018,14.774471225732558,278,0.0,0.0,18.245745318353563,270,205
1,206,66,96,961,382,949,374,954.1060606060606,377.6515151515151,66.0,-3.907985046680551e-14,576.2575757575756,87.56657483930144,4.440892098500626e-15,-12.56060606060607,460.7401285583105,-12.735860672844813,276.98484848484844,-57.98163452708917,2451.3764400200353,-1223.264675724609,1.4571091655471182,81,0.7215881111023663,9.166995688475081,1,0.6875,0.6862903779927279,0.1958775078609789,0.004753438497784376,0.0018294089398415627,9.969840732039361e-05,-4.244934195553797e-08,-6.849542933100838e-06,3.310602175333215e-09,8.739148855581409,4.188766663243197,8.731175390266296,0.1903122130394859,0.1903122130394859,4.196740128558309,11.824820577467657,11.180339887498949,3.1622776601683795,1.549454922966108,1.4142135623730951,7.0,8.186590658625308,nan,nan,0.13229053621615602,0.002474449094794063,nan,-0.00288351837938615,0.013019556790232298,-4.429926215615109e-05,0.06358697164482287,-0.001638440276253022,0.008526645379483663,-0.0005237411052581327,-0.0030697077172204255,-0.001080052302191476,0.0010964158826762907,-0.0002618995676302003,-87.60089550683597,34.76345596729059,0.8148148148148148,66.0,337.0,2297.0,17701.0,241.0,1218.0,8720.0,70698.0,1157.0,5758.0,42136.0,348958.0,0.6006283310941717,0.12671306741443844,0.11798827401022319,0.04470942957841074,0.049124265877675925,0.02279447201993979,0.019713755472354207,0.031699754811257135,0.01948636501661379,0.019968286078502165,0.007314115068639992,0.03371128820685156,0.014344154194084484,0.01873336957302796,0.0016028500413176993,0.030338487480894374,0.009150170751075706,0.0027037776825438523,0.014147829907072014,0.0052532274106411305,0.012262684039911846,0.01056196657169893,0.004027617767066437,0.005373199810797858,0.0009204934260952542,0.008573429877959242,0.01179911929356369,0.0033754566748518703,0.003801031030997301,0.01627043749141692,954.1060606060606,377.6515151515151,0,26.32104336295273,9.18641748993356,278,3.0,15.384615384615385,14.737650664452513,270,206
1,207,38,50,320,387,315,377,316.89473684210526,380.92105263157896,38.0,6.217248937900877e-15,63.57894736842106,4.121883656509734,6.661338147750939e-15,-0.31578947368421073,-3.0138504155124592,-2.204402974194491,210.76315789473685,-13.839335180055377,233.88686397434026,-69.5348562395929,0.9115910762489258,41,0.8356695235654833,6.955796338302048,1,0.76,1.0969830947828767,0.18998760752296254,0.010389533689995093,6.583589224572711e-05,2.553928320392368e-05,1.0467385908614052e-09,2.3649366910452983e-06,-3.226194781429926e-11,5.5464167218492255,1.673112364023351,1.6731301939058176,0.00831024930747923,0.00831024930747923,5.546398891966759,9.42033266660937,9.055385138137417,3.0,1.49436432773643,1.0,4.0,5.1739537903206685,nan,nan,0.044029741944889934,0.0004630594352456184,nan,-0.00021869077124945342,-0.0003385810924376526,-4.017354888093182e-05,0.1459578655780726,-0.0015547345016714272,0.00426240822230537,-0.00020557011221223996,0.005272902601345223,-6.538165370949256e-05,-0.00021448794467650677,-2.7264450459544474e-05,-0.1229295787903253,20.86396103067893,0.926829268292683,38.0,72.0,200.0,624.0,149.0,282.0,780.0,2424.0,795.0,1490.0,3980.0,11960.0,0.5521663462890771,0.03940817917141709,0.19199359274596167,0.0884809033242756,0.005386668834422999,0.016125048991287295,0.025294132340063773,0.019359102008095156,0.03010480651060158,0.025208144239247204,0.012849061186873338,0.010255801663204276,0.049471228253442,0.0066125146956089766,0.028405882098871765,0.024094714691444207,0.01522627807858648,0.015063284318896912,0.0017778939474330194,0.011063262667388177,0.008813429518571392,0.042582108937972,0.010358119714988052,0.026160253867852222,0.027757701312675707,0.0052336249232175286,0.009952910861979997,0.010479517644927315,0.008855832579220669,0.007541697641118522,316.89473684210526,380.92105263157896,0,4.833882000223451,61.31594636072322,224,0.0,0.0,67.69442220158209,211,207
1,208,27,32,822,382,818,374,819.5185185185185,377.6296296296296,27.0,-8.881784197001252e-16,30.74074074074074,-1.5829903978052196,-3.552713678800501e-15,-1.8148148148148149,-3.043895747599455,-0.2827312909617429,106.29629629629629,4.618655692729759,96.76985215668343,-3.7347532463622626,0.9188678068878546,28,0.8434035577099745,5.863230142835039,1,0.84375,1.0882958272169039,0.18797947467357617,0.01076660661589325,2.4457788437848158e-05,8.129526915372772e-07,1.607505384984732e-12,-4.557050982178834e-08,3.2490706548144824e-12,3.9385134191071653,1.1369323970793923,1.1385459533607685,0.06721536351165981,0.06721536351165981,3.936899862825789,7.938275297929308,7.0710678118654755,2.0,1.3423200254488625,1.0,3.0,4.2650812833134,nan,nan,0.042168368642991415,-0.00041789663113737366,nan,-0.002489457907839252,-0.0008035637993880669,-1.4364237715883904e-05,0.14581110603058475,0.0012192876577465587,0.004916417830446752,-3.6516465852835454e-05,0.00039037484260490975,-0.001216081785493797,-0.0002543982300351774,-8.480872368010927e-06,-1.37516495210733,17.656854249492383,0.9642857142857143,27.0,41.0,93.0,233.0,98.0,147.0,329.0,819.0,462.0,693.0,1519.0,3717.0,0.6875493541569877,0.02546479089470325,0.1273239544735163,0.15499002257009806,0.025464790894703236,0.02546479089470324,0.04216969372162858,0.020510257578659874,0.04846230788651724,0.02546479089470321,0.025464790894703222,0.025464790894703236,0.07997981524208383,0.03559795756567885,0.08283018834827408,0.0306070108531317,0.025464790894703136,0.025464790894703198,0.02546479089470322,0.025464790894703236,0.0721778922359318,0.10224705955713748,0.06524490926050112,0.0868575360448283,0.03428697448676968,0.0254647908947038,0.02546479089470316,0.02546479089470315,0.02546479089470319,0.02546479089470323,819.5185185185185,377.6296296296296,0,14.182239183257114,4.180183835653971,281,1.0,6.2015503875969,5.65345834165693,276,208
1,209,52,80,951,386,943,376,946.7884615384615,379.96153846153845,52.0,7.105427357601002e-15,172.6730769230769,-62.9267751479289,-3.552713678800501e-15,89.57692307692308,-59.371301775147955,657.642907942649,435.9230769230769,289.121301775148,1559.0725136549843,1859.391773309759,1.4255388356522354,66,0.8288487532780505,8.136857890256438,1,0.65,0.7014891316815398,0.22507254210286753,0.013867886810756468,0.00298858806068152,0.0003451136905330284,2.0029551288441461e-07,2.9701129967216974e-05,-2.876201171142362e-07,8.913697892298861,2.7900742970502512,3.3206360946745557,-1.7226331360946747,-1.7226331360946747,8.383136094674557,11.94232666932126,10.816653826391969,3.0,1.443969375648656,1.0,7.0,6.681406195764782,nan,nan,0.06385838643604916,-0.0032272091829120774,nan,0.03312756030951297,-0.003044866193123323,0.004677137203734133,0.16121415566681838,0.014827629699294406,0.01108807830034553,0.0018338305457628655,0.01755499832126483,0.009805500755649333,0.0010320777956080327,0.0012516370175127685,17.118552598859306,30.520815280171306,0.7878787878787878,52.0,197.0,919.0,4727.0,206.0,870.0,4260.0,22566.0,1252.0,5742.0,29336.0,160338.0,0.5658842421045167,0.06053208193865982,0.10008077654576926,0.12487556823974347,0.028812624445558488,0.03492912445332772,0.027254864035007303,0.046760787810777665,0.024917158249173593,0.006118000459997849,0.017982560936379927,0.023505290961385705,0.0019538948475038525,0.008310893997066247,0.031045996828393006,0.03679012758858531,0.011047265305247992,0.019210543406984006,0.020350993346164525,0.014204567514317817,0.0219003537472736,0.004475051247207007,0.023963447244700314,0.03164161247173106,0.01467290529469959,0.009471747194738641,0.007426346773788488,0.01345354324429933,0.004422964959699791,0.010627358568586992,946.7884615384615,379.96153846153845,0,2.3086885888931272,7.34460346104537,278,4.0,15.652173913043478,15.006845845220843,270,209
1,210,35,49,957,387,950,380,953.1714285714286,383.22857142857146,35.0,3.552713678800501e-15,104.97142857142856,-0.16163265306119,-2.6645352591003757e-15,-14.371428571428572,-20.301224489795928,-67.63519533527698,96.17142857142856,-5.23020408163264,205.9620524781341,22.503064389837636,0.9541265012786456,38,0.5099312856905773,6.6755811781245455,1,0.7142857142857143,1.0480790531023698,0.16419825072886296,0.0006021436646295337,0.00011037876995729286,1.3993828110582463e-06,1.0869579522865439e-11,-3.421010769329229e-08,1.3576862300782756e-11,3.3028951639874955,2.444043611522707,2.999183673469387,0.4106122448979592,0.4106122448979592,2.7477551020408155,7.269547621674951,7.0710678118654755,2.8284271247461903,1.4932729462458119,1.0,5.547001962252291,6.253374911546829,nan,nan,0.08569096209912536,-2.23027795000364e-05,nan,-0.011731778425655977,-0.002801251633265271,-0.00157749726729509,0.0785072886297376,-0.0007216864053371884,0.00480377964963578,8.871631773061713e-05,0.001881543579639835,-0.002306130812841588,2.8575650185319064e-05,-0.00036009538415537423,-53.511325531202054,20.485281374238568,0.9210526315789473,35.0,111.0,457.0,2115.0,113.0,344.0,1364.0,6134.0,461.0,1364.0,5184.0,22454.0,0.8602969896859392,0.051384146752540764,0.09871732968713186,0.034704038223071214,0.050827591864968893,0.02264844794074347,0.03365813225461347,0.0148566447362241,0.034718153160348465,0.05020178841972239,0.0030123723334045203,0.06941545707686438,0.03000348672505637,0.019220378967158485,0.03683511407709976,0.06346796591188986,0.045546407537694525,0.007323665572097246,0.05917136447624848,0.01606989923349809,0.06888853327293701,0.015487397210795664,0.04355862358713243,0.03417344983989492,0.013648271095779627,0.03621551955062327,0.018344444112359352,0.0461566535272092,0.014938330582637598,0.010364402600555088,953.1714285714286,383.22857142857146,0,12.863465526716952,12.633693208307431,278,0.0,0.0,19.456521678544338,270,210
1,211,13,14,1024,384,1022,377,1022.5384615384615,380.2307692307692,13.0,1.1102230246251565e-16,3.230769230769231,-0.24852071005917142,-8.881784197001252e-16,-1.6153846153846154,0.12426035502958548,-0.41101502048247607,46.30769230769231,3.4378698224852093,11.243969048702775,-0.010538846679036862,1.0677317622171365,13,0.9652088777670543,4.068428945128219,1,0.9285714285714286,0.9365648146717186,0.2931269913518434,0.06533591861621207,0.0003846716244225672,9.730228308817338e-05,1.5599274817345512e-08,1.2508780634456156e-05,1.0537290808846952e-08,3.5667834064014325,0.24386748117253212,0.2485207100591718,0.1242603550295858,0.1242603550295858,3.562130177514793,7.554371880072024,6.082762530298219,1.0,1.0,1.0,1.0,1.9753176197160076,nan,nan,0.019116977696859355,-0.0004078535107569694,nan,-0.009558488848429678,0.00020392675537848432,-0.00018708011856280202,0.27401001365498406,0.005641973565471418,0.005117873941148282,-1.3304279291873808e-06,-0.008564923725896378,-0.007583270852441023,-1.9492316171820987e-06,-0.00014492763363379944,-2.1445766644095094,13.207106781186548,1.0,13.0,7.0,7.0,7.0,42.0,21.0,21.0,21.0,182.0,91.0,91.0,91.0,0.4473544346366789,0.034411879587436835,0.07347401317317595,0.16314109065849222,0.034411879587436835,0.034411879587436835,0.13485736595076597,0.01548427261494121,0.09932235937387054,0.034411879587436835,0.034411879587436835,0.03441187958743685,0.0887583688274936,0.12656620704786822,0.05235599135151693,0.06438641860111928,0.034411879587436835,0.03441187958743685,0.03441187958743685,0.034411879587436855,0.13495813231778356,0.11943577333736827,0.10358855331839716,0.06118173717829002,0.040585770775951276,0.034411879587436835,0.034411879587436835,0.03441187958743685,0.034411879587436855,0.034411879587436855,1022.5384615384615,380.2307692307692,0,62.39297252589849,25.03952496855497,285,0.0,0.0,42.188846284555176,241,211
